"Alimento","Região Norte",Unidades da Federação,Rondonia,Acre,Amazonas,Roraima,Pará,Amapá,Tocantins
      Ovo de galinha,"2,550","2,036","2,573","2,855","2,872","2,649","3,583","1,141"
      Outros,"0,009","0,007","0,008","0,016",-,"0,007","0,009","0,002"
Laticínios,"12,304","19,695","22,240","10,167","12,366","11,427","11,272","9,214"
   Leite e creme de leite,"10,219","17,008","20,088","7,959","10,510","9,525","7,560","7,944"
      Creme de leite,"0,328","0,287","0,412","0,320","0,336","0,353","0,361","0,192"
      Leite condensado,"0,564","0,753","0,807","0,522","0,774","0,573","0,419","0,278"
      Leite de vaca fresco,"2,151","3,973","6,289","0,241","0,209","2,589","0,034","2,000"
      Leite de vaca pasteurizado,"4,493","11,375","9,690","4,202","4,825","2,832","2,750","4,508"
      Leite em pó desengordurado,"0,051",-,"0,017","0,075","0,012","0,066","0,052",-
      Leite em pó integral,"2,089","0,475","2,208","2,013","2,772","2,611","3,238","0,342"
      Leite em pó não especificado,"0,237",-,"0,229","0,393","0,973","0,208","0,284","0,010"
      Outros,"0,307","0,145","0,437","0,193","0,609","0,294","0,423","0,614"
   Queijos e requeijão,"0,641","0,933","0,452","0,752","0,867","0,514","1,015","0,554"
      Queijo minas,"0,091","0,207","0,041","0,177","0,104","0,030","0,053","0,121"
      Queijo mozzarella,"0,299","0,596","0,206","0,231","0,364","0,248","0,643","0,261"
      Queijo não especificado,"0,071","0,018","0,094","0,106","0,157","0,069","0,080","0,011"
      Queijo parmezão,"0,015","0,004","0,001","0,023","0,041","0,016","0,012","0,007"
      Queijo prato,"0,099","0,021","0,077","0,115","0,072","0,125","0,093","0,031"
      Outros queijos,"0,008","0,002","0,004","0,013","0,009","0,005","0,010","0,016"
      Requeijão,"0,058","0,085","0,030","0,087","0,121","0,022","0,123","0,108"
   Outros laticínios,"1,444","1,754","1,699","1,457","0,989","1,387","2,697","0,717"
      Iogurte,"0,921","1,265","0,758","0,842","0,492","0,971","1,571","0,342"
      Leite fermentado,"0,186","0,345","0,384","0,229","0,263","0,095","0,254","0,218"
      Manteiga,"0,308","0,110","0,545","0,382","0,234","0,282","0,850","0,093"
      Outros,"0,029","0,033","0,013","0,004",-,"0,038","0,021","0,064"
"Açúcares, doces e produtos de confeitaria","12,176","13,190","12,593","11,815","15,401","12,669","15,193","6,344"
   Açúcares,"10,266","10,418","10,686","10,350","13,460","10,676","12,694","5,054"
      Açúcar cristal,"5,811","7,688","6,766","7,596","9,797","5,366","1,770","1,904"
      Açúcar demerara,"0,029","0,037","0,009","0,041",-,"0,018","0,110","0,022"
      Açúcar não especificado,"1,216","0,625","0,864","0,762","0,921","1,676","1,482","0,667"
      Açúcar refinado,"3,202","2,067","3,045","1,940","2,737","3,606","9,323","2,457"
      Outros,"0,008","0,001","0,001","0,010","0,005","0,010","0,009","0,004"
   Doces e produtos de confeitaria,"1,203","1,785","1,013","0,829","1,026","1,399","0,734","0,821"
      Bombom,"0,058","0,154","0,077","0,025","0,036","0,063","0,045","0,015"
      Chocolate em tablete,"0,074","0,069","0,137","0,046","0,033","0,093","0,058","0,037"
      Doce a base de leite,"0,042","0,023","0,059","0,035",-,"0,051","0,104","0,005"
      Doce de fruta cristalizado,"0,002","0,005",-,"0,004",-,-,"0,004",-
      Doce de fruta em calda,"0,007","0,015","0,025","0,014","0,023",-,"0,017",-
      Doce de fruta em pasta,"0,151","0,107","0,044","0,140","0,138","0,201","0,105","0,043"
      Rapadura,"0,022",-,-,-,"0,009","0,031",-,"0,082"
      Sorvete,"0,408","0,952","0,337","0,271","0,112","0,419","0,120","0,374"
      Outros,"0,438","0,459","0,334","0,294","0,675","0,543","0,281","0,266"
"   Outros açúcares, doces e produtos de confeitaria","0,708","0,987","0,894","0,637","0,915","0,593","1,764","0,470"
      Chocolate em pó,"0,308","0,669","0,424","0,284","0,434","0,219","0,531","0,231"
      Gelatina,"0,008","0,013","0,014","0,003","0,003","0,011",-,"0,007"
      Mel de abelha,"0,006","0,016",-,-,"0,012","0,003","0,027","0,014"
      Polpa de fruta,"0,384","0,289","0,454","0,349","0,467","0,359","1,206","0,217"
      Outros,"0,001",-,"0,002","0,001",-,"0,002",-,-
Sais e condimentos,"3,285","3,357","1,970","2,880","3,863","3,609","4,262","2,469"
   Sais,"1,632","1,298","0,995","1,476","1,409","1,900","1,922","1,203"
      Sal grosso,"0,171","0,097","0,051","0,122","0,247","0,208","0,351","0,120"
      Sal refinado,"1,453","1,198","0,940","1,352","1,162","1,680","1,570","1,062"
      Outros,"0,009","0,003","0,004","0,003",-,"0,013","0,001","0,021"
   Condimentos,"1,653","2,059","0,975","1,404","2,454","1,709","2,340","1,266"
      Caldo de carne em tablete,"0,005","0,002","0,004","0,003","0,017","0,005","0,013","0,007"
      Caldo de galinha em tablete,"0,009","0,014","0,024","0,000","0,002","0,008","0,005","0,026"
      Outros caldos em tablete,"0,006","0,003","0,000","0,001","0,006","0,009","0,006","0,011"
      Colorau,"0,097","0,054","0,097","0,129","0,154","0,092","0,135","0,059"
      Fermento,"0,017","0,069","0,022","0,005","0,023","0,008","0,010","0,029"
      Leite de coco,"0,037","0,029","0,027","0,039","0,089","0,033","0,107","0,014"
      Maionese,"0,128","0,326","0,112","0,136","0,208","0,090","0,191","0,035"
      Massa de tomate,"0,171","0,265","0,108","0,121","0,623","0,144","0,138","0,239"
      Molho de tomate,"0,291","0,411","0,198","0,305","0,529","0,226","0,350","0,420"
      Tempero misto,"0,095","0,087","0,125","0,065","0,057","0,098","0,120","0,149"
      Vinagre de álcool,"0,358","0,282","0,006","0,186","0,136","0,512","0,743","0,093"
      Vinagre de vinho,"0,028","0,019",-,"0,078","0,089","0,013","0,008",-
      Vinagre não especificado,"0,081","0,099","0,065","0,162","0,238","0,037","0,175",-
      Outros,"0,331","0,399","0,186","0,173","0,282","0,433","0,338","0,185"
Óleos e gorduras,"5,494","5,763","4,903","4,647","7,589","5,870","6,938","4,142"
   Óleos,"4,489","5,132","4,279","3,643","6,184","4,723","5,509","3,642"
      Azeite de oliva,"0,156","0,049","0,106","0,126","0,085","0,218","0,142","0,070"
      Óleo de girassol,"0,069","0,264",-,"0,072",-,"0,051","0,026","0,022"
